time,GPS_TIME,Latitude,lat_direction,longitude,lon_direction,altitude,alt_unit
10560,182338,3906.8915,N,11222.1508,W,1459,M
10561,182339,3906.8914,N,11222.1508,W,1459,M
10562,182340,3906.8914,N,11222.1507,W,1459,M
10563,182341,3906.8914,N,11222.1507,W,1459,M
10564,182342,3906.8914,N,11222.1505,W,1459,M
10565,182343,3906.8915,N,11222.1504,W,1459,M
10566,182344,3906.8915,N,11222.1504,W,1459,M
10567,182345,3906.8915,N,11222.1504,W,1459,M
10568,182346,3906.8915,N,11222.1504,W,1459.1,M
10569,182347,3906.8915,N,11222.1504,W,1459.1,M
10570,182348,3906.8914,N,11222.1505,W,1459,M
10571,182349,3906.8914,N,11222.1505,W,1459,M
10572,182350,3906.8914,N,11222.1506,W,1459,M
10573,182351,3906.8913,N,11222.1507,W,1459,M
10574,182352,3906.8913,N,11222.1508,W,1459,M
10575,182353,3906.8913,N,11222.1509,W,1459,M
10576,182354,3906.8912,N,11222.1509,W,1459,M
10577,182355,3906.8912,N,11222.1508,W,1459,M
10578,182356,3906.8913,N,11222.1507,W,1459.1,M
10579,182357,3906.8913,N,11222.1506,W,1459.1,M
10580,182358,3906.8913,N,11222.1506,W,1459.1,M
10581,182359,3906.8913,N,11222.1506,W,1459.1,M
10582,182400,3906.8913,N,11222.1506,W,1459.1,M
10583,182401,3906.8914,N,11222.1505,W,1459.1,M
10584,182402,3906.8914,N,11222.1505,W,1459.1,M
10585,182403,3906.8913,N,11222.1505,W,1459.1,M
10586,182404,3906.8914,N,11222.1506,W,1459.1,M
10587,182405,3906.8914,N,11222.1507,W,1459.1,M
10588,182406,3906.8915,N,11222.1507,W,1459.1,M
10589,182407,3906.8915,N,11222.1507,W,1459.1,M
10590,182408,3906.8916,N,11222.1506,W,1459.2,M
10591,182409,3906.8916,N,11222.1505,W,1459.2,M
10592,182410,3906.8916,N,11222.1504,W,1459.2,M
10593,182411,3906.8916,N,11222.1504,W,1459.2,M
10594,182412,3906.8916,N,11222.1503,W,1459.2,M
10595,182413,3906.8917,N,11222.1504,W,1459.2,M
10596,182414,3906.8917,N,11222.1505,W,1459.2,M
10597,182415,3906.8918,N,11222.1506,W,1459.2,M
10598,182416,3906.8918,N,11222.1507,W,1459.2,M
10599,182417,3906.8919,N,11222.1509,W,1459.2,M
10600,182418,3906.8919,N,11222.151,W,1459.2,M
10601,182419,3906.8919,N,11222.1511,W,1459.2,M
10602,182420,3906.892,N,11222.1513,W,1459.2,M
10603,182421,3906.892,N,11222.1514,W,1459.2,M
10604,182422,3906.8921,N,11222.1515,W,1459.2,M
10605,182423,3906.8921,N,11222.1516,W,1459.2,M
10606,182424,3906.8921,N,11222.1517,W,1459.2,M
10607,182425,3906.8921,N,11222.1517,W,1459.2,M
10608,182426,3906.8921,N,11222.1517,W,1459.2,M
10609,182427,3906.892,N,11222.1517,W,1459.2,M
10610,182428,3906.892,N,11222.1517,W,1459.2,M
10611,182429,3906.892,N,11222.1518,W,1459.2,M
10612,182430,3906.892,N,11222.1519,W,1459.2,M
10613,182431,3906.892,N,11222.1519,W,1459.2,M
10614,182432,3906.892,N,11222.152,W,1459.2,M
10615,182433,3906.8921,N,11222.1521,W,1459.2,M
10616,182434,3906.892,N,11222.1522,W,1459.2,M
10617,182435,3906.8921,N,11222.1524,W,1459.2,M
10618,182436,3906.8921,N,11222.1525,W,1459.2,M
10619,182437,3906.8921,N,11222.1526,W,1459.2,M
10620,182438,3906.8921,N,11222.1526,W,1459.2,M
10621,182439,3906.8921,N,11222.1527,W,1459.2,M
10622,182440,3906.8921,N,11222.1527,W,1459.2,M
10623,182441,3906.892,N,11222.1527,W,1459.2,M
10624,182442,3906.892,N,11222.1528,W,1459.2,M
10625,182443,3906.892,N,11222.1528,W,1459.3,M
10626,182444,3906.8919,N,11222.1529,W,1459.3,M
10627,182445,3906.8919,N,11222.1529,W,1459.3,M
10628,182446,3906.892,N,11222.1529,W,1459.3,M
10629,182447,3906.892,N,11222.1529,W,1459.3,M
10630,182448,3906.8921,N,11222.153,W,1459.3,M
10631,182449,3906.8921,N,11222.153,W,1459.3,M
10632,182450,3906.8921,N,11222.1531,W,1459.3,M
10633,182451,3906.8921,N,11222.1531,W,1459.3,M
10634,182452,3906.8921,N,11222.1531,W,1459.3,M
10635,182453,3906.8921,N,11222.1532,W,1459.3,M
10636,182454,3906.8921,N,11222.1532,W,1459.3,M
10637,182455,3906.8921,N,11222.1533,W,1459.3,M
10638,182456,3906.8921,N,11222.1534,W,1459.3,M
10639,182457,3906.8921,N,11222.1535,W,1459.3,M
10640,182458,3906.8921,N,11222.1535,W,1459.3,M
10641,182459,3906.8922,N,11222.1535,W,1459.3,M
10642,182500,3906.8922,N,11222.1535,W,1459.3,M
10643,182501,3906.8923,N,11222.1535,W,1459.3,M
10644,182502,3906.8923,N,11222.1534,W,1459.3,M
10645,182503,3906.8923,N,11222.1533,W,1459.3,M
10646,182504,3906.8923,N,11222.1532,W,1459.3,M
10647,182505,3906.8922,N,11222.1532,W,1459.4,M
10648,182506,3906.8922,N,11222.1532,W,1459.4,M
10649,182507,3906.8921,N,11222.1532,W,1459.4,M
10650,182508,3906.8921,N,11222.1533,W,1459.4,M
10651,182509,3906.8921,N,11222.1534,W,1459.4,M
10652,182510,3906.8921,N,11222.1535,W,1459.4,M
10653,182511,3906.8921,N,11222.1536,W,1459.4,M
10654,182512,3906.8921,N,11222.1538,W,1459.4,M
10655,182513,3906.892,N,11222.1539,W,1459.4,M
10656,182514,3906.892,N,11222.154,W,1459.4,M
10657,182515,3906.892,N,11222.1541,W,1459.4,M
10658,182516,3906.8921,N,11222.1542,W,1459.4,M
10659,182517,3906.8921,N,11222.1542,W,1459.4,M
10660,182518,3906.8922,N,11222.1542,W,1459.4,M
10661,182519,3906.8922,N,11222.1543,W,1459.4,M
10662,182520,3906.8922,N,11222.1544,W,1459.4,M
10663,182521,3906.8921,N,11222.1545,W,1459.4,M
10664,182522,3906.8921,N,11222.1545,W,1459.4,M
10665,182523,3906.8921,N,11222.1546,W,1459.4,M
10666,182524,3906.8922,N,11222.1545,W,1459.4,M
10667,182525,3906.8922,N,11222.1544,W,1459.5,M
10668,182526,3906.8922,N,11222.1542,W,1459.5,M
10669,182527,3906.8922,N,11222.1541,W,1459.5,M
10670,182528,3906.8922,N,11222.1539,W,1459.5,M
10671,182529,3906.8923,N,11222.1538,W,1459.5,M
10672,182530,3906.8923,N,11222.1536,W,1459.5,M
10673,182531,3906.8923,N,11222.1535,W,1459.5,M
10674,182532,3906.8923,N,11222.1534,W,1459.5,M
10675,182533,3906.8923,N,11222.1533,W,1459.6,M
10676,182534,3906.8923,N,11222.1532,W,1459.6,M
10677,182535,3906.8922,N,11222.1532,W,1459.6,M
10678,182536,3906.8922,N,11222.1532,W,1459.6,M
10679,182537,3906.8922,N,11222.1532,W,1459.6,M
10680,182538,3906.8922,N,11222.1532,W,1459.6,M
10681,182539,3906.8922,N,11222.1532,W,1459.6,M
10682,182540,3906.8922,N,11222.1532,W,1459.6,M
10683,182541,3906.8922,N,11222.1532,W,1459.6,M
10684,182542,3906.8922,N,11222.1532,W,1459.6,M
10685,182543,3906.8923,N,11222.1533,W,1459.6,M
10686,182544,3906.8924,N,11222.1534,W,1459.6,M
10687,182545,3906.8925,N,11222.1535,W,1459.6,M
10688,182546,3906.8926,N,11222.1536,W,1459.6,M
10689,182547,3906.8927,N,11222.1537,W,1459.6,M
10690,182548,3906.8927,N,11222.1538,W,1459.6,M
10691,182549,3906.8928,N,11222.1538,W,1459.6,M
10692,182550,3906.8928,N,11222.1538,W,1459.6,M
10693,182551,3906.8928,N,11222.1538,W,1459.7,M
10694,182552,3906.8929,N,11222.1538,W,1459.7,M
10695,182553,3906.8929,N,11222.1539,W,1459.7,M
10696,182554,3906.893,N,11222.154,W,1459.7,M
10697,182555,3906.893,N,11222.1541,W,1459.7,M
10698,182557,3906.8931,N,11222.1545,W,1459.6,M
10699,182558,3906.8931,N,11222.1546,W,1459.6,M
10700,182559,3906.8931,N,11222.1545,W,1459.7,M
10701,182600,3906.8931,N,11222.1544,W,1459.7,M
10702,182601,3906.8931,N,11222.1543,W,1459.7,M
10703,182602,3906.893,N,11222.1542,W,1459.7,M
10704,182603,3906.8929,N,11222.1541,W,1459.8,M
10705,182604,3906.8929,N,11222.1539,W,1459.8,M
10706,182605,3906.8927,N,11222.1533,W,1459.8,M
10707,182606,3906.8931,N,11222.1536,W,1459.6,M
10708,182607,3906.8931,N,11222.1535,W,1459.6,M
10709,182608,3906.8935,N,11222.1538,W,1459.3,M
10710,182609,3906.8933,N,11222.1541,W,1459.2,M
10711,182610,3906.8932,N,11222.1541,W,1459.3,M
10712,182611,3906.8934,N,11222.1547,W,1459.2,M
10713,182612,3906.8934,N,11222.1546,W,1459.2,M
10714,182613,3906.8934,N,11222.1547,W,1459.2,M
10715,182614,3906.8934,N,11222.1547,W,1459.2,M
10716,182615,3906.8934,N,11222.1546,W,1459.2,M
10717,182616,3906.8934,N,11222.1546,W,1459.2,M
10719,182617,3906.8934,N,11222.1545,W,1459.2,M
10720,182618,3906.8934,N,11222.1545,W,1459.2,M
10721,182619,3906.8934,N,11222.1546,W,1459.2,M
10722,182620,3906.8934,N,11222.1548,W,1459.2,M
10723,182621,3906.8934,N,11222.1549,W,1459.1,M
10724,182622,3906.8934,N,11222.1551,W,1459.1,M
10725,182623,3906.8934,N,11222.1552,W,1459.1,M
10726,182624,3906.8935,N,11222.1553,W,1459,M
10727,182625,3906.8935,N,11222.1553,W,1459,M
10728,182626,3906.8936,N,11222.1553,W,1459,M
10729,182627,3906.8937,N,11222.1554,W,1459,M
10730,182628,3906.8938,N,11222.1554,W,1459,M
10731,182629,3906.8938,N,11222.1554,W,1459,M
10732,182630,3906.8939,N,11222.1554,W,1459,M
10733,182631,3906.8939,N,11222.1554,W,1459,M
10734,182632,3906.8939,N,11222.1553,W,1459,M
10735,182633,3906.8939,N,11222.1553,W,1459,M
10736,182634,3906.8939,N,11222.1553,W,1459,M
10737,182635,3906.894,N,11222.1553,W,1459,M
10738,182636,3906.894,N,11222.1552,W,1459,M
10739,182637,3906.894,N,11222.155,W,1459,M
10740,182638,3906.894,N,11222.1549,W,1459,M
10741,182639,3906.894,N,11222.1548,W,1459,M
10742,182640,3906.8941,N,11222.1548,W,1459.1,M
10743,182641,3906.8941,N,11222.1547,W,1459.1,M
10744,182642,3906.8942,N,11222.1548,W,1459.1,M
10745,182643,3906.8941,N,11222.1548,W,1459.1,M
10746,182644,3906.8941,N,11222.1549,W,1459.1,M
10747,182645,3906.8941,N,11222.155,W,1459.1,M
10748,182646,3906.894,N,11222.155,W,1459.1,M
10749,182647,3906.894,N,11222.1551,W,1459.1,M
10750,182648,3906.894,N,11222.1551,W,1459.1,M
10751,182649,3906.894,N,11222.1551,W,1459.1,M
10752,182650,3906.894,N,11222.155,W,1459.1,M
10753,182651,3906.894,N,11222.155,W,1459.1,M
10754,182652,3906.8941,N,11222.1549,W,1459.1,M
10755,182653,3906.8941,N,11222.1549,W,1459.1,M
10756,182654,3906.8942,N,11222.1548,W,1459.1,M
10757,182655,3906.8942,N,11222.1548,W,1459.1,M
10758,182656,3906.8943,N,11222.1547,W,1459.1,M
10759,182657,3906.8943,N,11222.1547,W,1459.1,M
10760,182658,3906.8943,N,11222.1547,W,1459.1,M
10761,182659,3906.8943,N,11222.1547,W,1459.1,M
10762,182700,3906.8943,N,11222.1547,W,1459.1,M
10763,182701,3906.8943,N,11222.1546,W,1459.1,M
10764,182702,3906.8942,N,11222.1546,W,1459.2,M
10765,182703,3906.8942,N,11222.1545,W,1459.2,M
10766,182704,3906.8941,N,11222.1545,W,1459.2,M
10767,182705,3906.894,N,11222.1545,W,1459.2,M
10768,182706,3906.894,N,11222.1546,W,1459.2,M
10769,182707,3906.8938,N,11222.1546,W,1459.2,M
10770,182708,3906.8937,N,11222.1546,W,1459.2,M
10771,182709,3906.8937,N,11222.1547,W,1459.2,M
10772,182710,3906.8937,N,11222.1547,W,1459.2,M
10773,182711,3906.8938,N,11222.1546,W,1459.2,M
10774,182712,3906.8938,N,11222.1545,W,1459.2,M
10775,182713,3906.8938,N,11222.1544,W,1459.2,M
10776,182714,3906.8938,N,11222.1544,W,1459.2,M
10777,182715,3906.8937,N,11222.1543,W,1459.2,M
10778,182716,3906.8936,N,11222.1542,W,1459.2,M
10779,182717,3906.8936,N,11222.1541,W,1459.2,M
10780,182718,3906.8935,N,11222.1541,W,1459.2,M
10781,182719,3906.8935,N,11222.1542,W,1459.2,M
10782,182720,3906.8936,N,11222.1541,W,1459.2,M
10783,182721,3906.8936,N,11222.1541,W,1459.2,M
10784,182722,3906.8935,N,11222.1541,W,1459.3,M
10785,182723,3906.8935,N,11222.154,W,1459.3,M
10786,182724,3906.8935,N,11222.154,W,1459.3,M
10787,182725,3906.8935,N,11222.1539,W,1459.3,M
10788,182726,3906.8935,N,11222.1539,W,1459.3,M
10789,182727,3906.8935,N,11222.1539,W,1459.3,M
10790,182728,3906.8935,N,11222.154,W,1459.3,M
10791,182729,3906.8935,N,11222.1541,W,1459.3,M
10792,182730,3906.8935,N,11222.1542,W,1459.3,M
10793,182731,3906.8935,N,11222.1543,W,1459.3,M
10794,182732,3906.8936,N,11222.1544,W,1459.3,M
10795,182733,3906.8935,N,11222.1545,W,1459.3,M
10796,182734,3906.8935,N,11222.1547,W,1459.3,M
10797,182735,3906.8935,N,11222.1548,W,1459.3,M
10798,182736,3906.8935,N,11222.1548,W,1459.3,M
10799,182737,3906.8935,N,11222.1548,W,1459.3,M
10800,182738,3906.8934,N,11222.1548,W,1459.3,M
10801,182739,3906.8934,N,11222.1548,W,1459.3,M
10802,182740,3906.8933,N,11222.1548,W,1459.3,M
10803,182741,3906.8933,N,11222.1547,W,1459.3,M
10804,182742,3906.8932,N,11222.1546,W,1459.3,M
10805,182743,3906.8932,N,11222.1545,W,1459.3,M
10806,182744,3906.8932,N,11222.1545,W,1459.3,M
10807,182745,3906.8931,N,11222.1545,W,1459.3,M
10808,182746,3906.8931,N,11222.1544,W,1459.3,M
10809,182747,3906.8931,N,11222.1545,W,1459.3,M
10810,182748,3906.8931,N,11222.1545,W,1459.3,M
10811,182749,3906.8931,N,11222.1545,W,1459.3,M
10812,182750,3906.8931,N,11222.1545,W,1459.3,M
10813,182751,3906.8931,N,11222.1546,W,1459.3,M
10814,182752,3906.8931,N,11222.1546,W,1459.3,M
10815,182753,3906.8931,N,11222.1547,W,1459.3,M
10816,182754,3906.8931,N,11222.1547,W,1459.3,M
10817,182755,3906.8931,N,11222.1546,W,1459.3,M
10818,182756,3906.8931,N,11222.1546,W,1459.3,M
10819,182757,3906.8931,N,11222.1545,W,1459.3,M
10820,182758,3906.8931,N,11222.1545,W,1459.3,M
10821,182759,3906.8931,N,11222.1545,W,1459.3,M
10822,182800,3906.8932,N,11222.1545,W,1459.3,M
10823,182801,3906.8932,N,11222.1545,W,1459.3,M
10824,182802,3906.8932,N,11222.1545,W,1459.3,M
10825,182803,3906.8932,N,11222.1545,W,1459.3,M
10826,182804,3906.8931,N,11222.1545,W,1459.3,M
10827,182805,3906.8931,N,11222.1546,W,1459.3,M
10828,182806,3906.8931,N,11222.1546,W,1459.4,M
10829,182807,3906.8931,N,11222.1546,W,1459.4,M
10830,182808,3906.8931,N,11222.1544,W,1459.4,M
10831,182809,3906.8931,N,11222.1544,W,1459.4,M
10832,182810,3906.8931,N,11222.1543,W,1459.4,M
10833,182811,3906.8931,N,11222.1544,W,1459.4,M
10834,182812,3906.8931,N,11222.1544,W,1459.4,M
10835,182813,3906.8931,N,11222.1545,W,1459.4,M
10836,182814,3906.8931,N,11222.1545,W,1459.4,M
10837,182815,3906.8931,N,11222.1545,W,1459.4,M
10838,182816,3906.8931,N,11222.1545,W,1459.4,M
10839,182817,3906.8931,N,11222.1546,W,1459.4,M
10840,182818,3906.8931,N,11222.1546,W,1459.4,M
10841,182819,3906.8931,N,11222.1547,W,1459.4,M
10842,182820,3906.8931,N,11222.1547,W,1459.4,M
10843,182821,3906.893,N,11222.1547,W,1459.4,M
10844,182822,3906.893,N,11222.1546,W,1459.4,M
10845,182823,3906.8929,N,11222.1547,W,1459.4,M
10846,182824,3906.8928,N,11222.1548,W,1459.4,M
10847,182825,3906.8928,N,11222.1549,W,1459.4,M
10848,182826,3906.8927,N,11222.155,W,1459.4,M
10849,182827,3906.8926,N,11222.155,W,1459.4,M
10850,182828,3906.8925,N,11222.1551,W,1459.4,M
10851,182829,3906.8925,N,11222.1551,W,1459.4,M
10852,182830,3906.8924,N,11222.1551,W,1459.4,M
10853,182831,3906.8925,N,11222.1551,W,1459.4,M
10854,182832,3906.8926,N,11222.1551,W,1459.4,M
10855,182833,3906.8927,N,11222.155,W,1459.4,M
10856,182834,3906.8928,N,11222.1549,W,1459.4,M
10857,182835,3906.8928,N,11222.1548,W,1459.4,M
10858,182836,3906.8929,N,11222.1548,W,1459.4,M
10859,182837,3906.893,N,11222.1547,W,1459.4,M
10860,182838,3906.893,N,11222.1547,W,1459.4,M
10861,182839,3906.893,N,11222.1547,W,1459.4,M
10862,182840,3906.8931,N,11222.1547,W,1459.4,M
10863,182841,3906.8931,N,11222.1547,W,1459.4,M
10864,182842,3906.8932,N,11222.1547,W,1459.4,M
10865,182843,3906.8932,N,11222.1547,W,1459.4,M
10866,182844,3906.8933,N,11222.1547,W,1459.4,M
10867,182845,3906.8933,N,11222.1548,W,1459.4,M
10868,182846,3906.8932,N,11222.1547,W,1459.4,M
10869,182847,3906.8932,N,11222.1547,W,1459.4,M
10871,182849,3906.8931,N,11222.1547,W,1459.4,M
10873,182851,3906.8931,N,11222.155,W,1459.4,M
10875,182853,3906.893,N,11222.1551,W,1459.4,M
10876,182854,3906.893,N,11222.1551,W,1459.4,M
10877,182855,3906.893,N,11222.1551,W,1459.4,M
10878,182856,3906.8929,N,11222.1551,W,1459.4,M
10879,182857,3906.8929,N,11222.155,W,1459.4,M
10880,182858,3906.8928,N,11222.155,W,1459.4,M
10882,182900,3906.8927,N,11222.1548,W,1459.4,M
10883,182901,3906.8926,N,11222.1548,W,1459.4,M
10885,182903,3906.8925,N,11222.1549,W,1459.4,M
10887,182905,3906.8924,N,11222.155,W,1459.4,M
10888,182906,3906.8924,N,11222.155,W,1459.4,M
10890,182908,3906.8924,N,11222.1551,W,1459.4,M
10892,182910,3906.8924,N,11222.1551,W,1459.4,M
10893,182912,3906.8923,N,11222.155,W,1459.4,M
10894,182913,3906.8923,N,11222.155,W,1459.4,M
10896,182914,3906.8922,N,11222.155,W,1459.4,M
10897,182916,3906.8922,N,11222.1551,W,1459.4,M
10899,182917,3906.8921,N,11222.1551,W,1459.4,M
10900,182918,3906.8921,N,11222.1551,W,1459.4,M
10901,182919,3906.8921,N,11222.1551,W,1459.4,M
10902,182921,3906.8921,N,11222.155,W,1459.4,M
10903,182922,3906.892,N,11222.155,W,1459.5,M
10904,182923,3906.892,N,11222.1549,W,1459.5,M
10906,182924,3906.892,N,11222.1549,W,1459.5,M
10907,182926,3906.892,N,11222.1546,W,1459.5,M
10908,182927,3906.892,N,11222.1544,W,1459.5,M
10909,182928,3906.892,N,11222.1544,W,1459.5,M
10910,182929,3906.8919,N,11222.1543,W,1459.5,M
10911,182930,3906.8919,N,11222.1543,W,1459.6,M
10912,182931,3906.8919,N,11222.1542,W,1459.6,M
10913,182932,3906.8918,N,11222.1542,W,1459.6,M
10914,182933,3906.8918,N,11222.1542,W,1459.6,M
10915,182934,3906.8918,N,11222.1542,W,1459.6,M
10916,182935,3906.8918,N,11222.1541,W,1459.6,M
10917,182936,3906.8918,N,11222.154,W,1459.6,M
10918,182937,3906.8918,N,11222.154,W,1459.6,M
10919,182938,3906.8918,N,11222.154,W,1459.6,M
10920,182939,3906.8918,N,11222.154,W,1459.6,M
10921,182940,3906.8917,N,11222.154,W,1459.6,M
10922,182941,3906.8917,N,11222.154,W,1459.6,M
10923,182942,3906.8917,N,11222.1541,W,1459.6,M
10924,182943,3906.8917,N,11222.1541,W,1459.6,M
10925,182944,3906.8917,N,11222.1542,W,1459.6,M
10926,182945,3906.8918,N,11222.1542,W,1459.6,M
10927,182946,3906.8918,N,11222.1542,W,1459.6,M
10928,182947,3906.8919,N,11222.1542,W,1459.6,M
10929,182948,3906.8919,N,11222.1542,W,1459.6,M
10930,182949,3906.8919,N,11222.1544,W,1459.6,M
10931,182950,3906.8919,N,11222.1545,W,1459.6,M
10932,182951,3906.8919,N,11222.1545,W,1459.6,M
10933,182952,3906.8919,N,11222.1546,W,1459.6,M
10934,182953,3906.8919,N,11222.1547,W,1459.6,M
10935,182954,3906.8919,N,11222.1548,W,1459.5,M
10936,182955,3906.892,N,11222.1549,W,1459.5,M
10937,182956,3906.892,N,11222.155,W,1459.5,M
10938,182957,3906.8921,N,11222.1551,W,1459.5,M
10939,182958,3906.8921,N,11222.155,W,1459.5,M
10940,182959,3906.8921,N,11222.1549,W,1459.5,M
10941,183000,3906.8922,N,11222.1548,W,1459.6,M
10942,183001,3906.8922,N,11222.1548,W,1459.6,M
10943,183002,3906.8922,N,11222.1547,W,1459.6,M
10944,183003,3906.8921,N,11222.1546,W,1459.6,M
10945,183004,3906.8921,N,11222.1545,W,1459.6,M
10946,183005,3906.8921,N,11222.1544,W,1459.6,M
10947,183006,3906.892,N,11222.1543,W,1459.6,M
10948,183007,3906.892,N,11222.1543,W,1459.6,M
10949,183008,3906.8919,N,11222.1542,W,1459.6,M
10950,183009,3906.8918,N,11222.1542,W,1459.6,M
10951,183010,3906.8918,N,11222.1543,W,1459.6,M
10952,183011,3906.8918,N,11222.1543,W,1459.6,M
10953,183012,3906.8917,N,11222.1543,W,1459.6,M
10954,183013,3906.8917,N,11222.1544,W,1459.6,M
10955,183014,3906.8917,N,11222.1546,W,1459.6,M
10956,183015,3906.8917,N,11222.1548,W,1459.6,M
10957,183016,3906.8916,N,11222.155,W,1459.6,M
10958,183017,3906.8916,N,11222.1551,W,1459.6,M
10959,183018,3906.8916,N,11222.1553,W,1459.6,M
10960,183019,3906.8915,N,11222.1554,W,1459.6,M
10961,183020,3906.8916,N,11222.1555,W,1459.6,M
10962,183021,3906.8916,N,11222.1556,W,1459.6,M
10963,183022,3906.8916,N,11222.1556,W,1459.6,M
10964,183023,3906.8916,N,11222.1557,W,1459.6,M
10965,183024,3906.8916,N,11222.1557,W,1459.6,M
10966,183025,3906.8915,N,11222.1556,W,1459.6,M
10967,183026,3906.8914,N,11222.1555,W,1459.6,M
10968,183027,3906.8913,N,11222.1555,W,1459.6,M
10969,183028,3906.8913,N,11222.1555,W,1459.6,M
10970,183029,3906.8913,N,11222.1555,W,1459.6,M
10971,183030,3906.8913,N,11222.1554,W,1459.6,M
10972,183031,3906.8912,N,11222.1554,W,1459.6,M
10973,183032,3906.8912,N,11222.1554,W,1459.6,M
10974,183033,3906.8911,N,11222.1554,W,1459.6,M
10975,183034,3906.8911,N,11222.1554,W,1459.6,M
10976,183035,3906.8911,N,11222.1554,W,1459.6,M
10977,183036,3906.8911,N,11222.1554,W,1459.6,M
10978,183037,3906.8911,N,11222.1554,W,1459.6,M
10979,183038,3906.8911,N,11222.1553,W,1459.6,M
10980,183039,3906.8912,N,11222.1552,W,1459.7,M
10981,183040,3906.8912,N,11222.1551,W,1459.7,M
10982,183041,3906.8912,N,11222.1551,W,1459.7,M
10983,183042,3906.8912,N,11222.1552,W,1459.7,M
10984,183043,3906.8912,N,11222.1552,W,1459.6,M
10985,183044,3906.8913,N,11222.1554,W,1459.6,M
10986,183045,3906.8913,N,11222.1555,W,1459.6,M
10987,183046,3906.8914,N,11222.1556,W,1459.6,M
10988,183047,3906.8914,N,11222.1557,W,1459.6,M
10989,183048,3906.8914,N,11222.1557,W,1459.6,M
10990,183049,3906.8914,N,11222.1557,W,1459.6,M
10991,183050,3906.8914,N,11222.1557,W,1459.6,M
10992,183051,3906.8913,N,11222.1556,W,1459.6,M
10993,183052,3906.8913,N,11222.1556,W,1459.6,M
10994,183053,3906.8914,N,11222.1555,W,1459.7,M
10995,183054,3906.8914,N,11222.1555,W,1459.7,M
10996,183055,3906.8915,N,11222.1555,W,1459.7,M
10997,183056,3906.8915,N,11222.1556,W,1459.7,M
10998,183057,3906.8916,N,11222.1555,W,1459.7,M
10999,183058,3906.8916,N,11222.1555,W,1459.7,M
11000,183059,3906.8916,N,11222.1554,W,1459.7,M
11001,183100,3906.8916,N,11222.1553,W,1459.7,M
11002,183101,3906.8916,N,11222.1553,W,1459.7,M
11003,183102,3906.8916,N,11222.1553,W,1459.7,M
11004,183103,3906.8917,N,11222.1552,W,1459.7,M
11005,183104,3906.8917,N,11222.155,W,1459.7,M
11006,183105,3906.8917,N,11222.1549,W,1459.7,M
11007,183106,3906.8917,N,11222.1548,W,1459.7,M
11008,183107,3906.8917,N,11222.1548,W,1459.7,M
11009,183108,3906.8918,N,11222.1549,W,1459.7,M
11010,183109,3906.8918,N,11222.155,W,1459.7,M
11011,183110,3906.8919,N,11222.1551,W,1459.7,M
11012,183111,3906.8919,N,11222.1551,W,1459.7,M
11013,183112,3906.892,N,11222.1552,W,1459.7,M
11014,183113,3906.8921,N,11222.1553,W,1459.7,M
11015,183114,3906.8921,N,11222.1554,W,1459.7,M
11016,183115,3906.8921,N,11222.1555,W,1459.7,M
11017,183116,3906.8921,N,11222.1556,W,1459.7,M
11018,183117,3906.8921,N,11222.1556,W,1459.7,M
11019,183118,3906.8921,N,11222.1555,W,1459.7,M
11020,183119,3906.8921,N,11222.1554,W,1459.7,M
11021,183120,3906.892,N,11222.1553,W,1459.7,M
11022,183121,3906.892,N,11222.1553,W,1459.7,M
11023,183122,3906.8919,N,11222.1552,W,1459.7,M
11024,183123,3906.8919,N,11222.1551,W,1459.7,M
11025,183124,3906.8919,N,11222.155,W,1459.7,M
11026,183125,3906.8919,N,11222.1549,W,1459.7,M
11027,183126,3906.8919,N,11222.1547,W,1459.7,M
11028,183127,3906.8919,N,11222.1546,W,1459.7,M
11029,183128,3906.8919,N,11222.1545,W,1459.7,M
11030,183129,3906.8919,N,11222.1544,W,1459.7,M
11031,183130,3906.8918,N,11222.1544,W,1459.7,M
11032,183131,3906.8917,N,11222.1543,W,1459.7,M
11033,183132,3906.8917,N,11222.1543,W,1459.7,M
11034,183133,3906.8917,N,11222.1543,W,1459.7,M
11035,183134,3906.8917,N,11222.1543,W,1459.7,M
11036,183135,3906.8917,N,11222.1543,W,1459.8,M
11037,183136,3906.8918,N,11222.1544,W,1459.7,M
11038,183137,3906.8918,N,11222.1544,W,1459.7,M
11039,183138,3906.8919,N,11222.1545,W,1459.7,M
11040,183139,3906.8919,N,11222.1545,W,1459.7,M
11041,183140,3906.8919,N,11222.1545,W,1459.7,M
11042,183141,3906.8919,N,11222.1545,W,1459.7,M
11043,183142,3906.8919,N,11222.1546,W,1459.7,M
11044,183143,3906.8919,N,11222.1547,W,1459.7,M
11045,183144,3906.8919,N,11222.1547,W,1459.7,M
11046,183145,3906.8919,N,11222.1548,W,1459.7,M
11047,183146,3906.8919,N,11222.1548,W,1459.7,M
11048,183147,3906.8919,N,11222.1547,W,1459.7,M
11049,183148,3906.8918,N,11222.1546,W,1459.7,M
11050,183149,3906.8918,N,11222.1546,W,1459.7,M
11051,183150,3906.8918,N,11222.1546,W,1459.7,M
11052,183151,3906.8918,N,11222.1546,W,1459.8,M
11053,183152,3906.8918,N,11222.1546,W,1459.8,M
11054,183153,3906.8919,N,11222.1547,W,1459.8,M
11055,183154,3906.8919,N,11222.1547,W,1459.8,M
11056,183155,3906.892,N,11222.1547,W,1459.8,M
11057,183156,3906.8921,N,11222.1547,W,1459.8,M
