time_bucket_2_accel,x (m/s^2),y (m/s^2),z (m/s^2),B (Raw)
6859,0.17,0.49,-10.89,506
6860,2.6,1.62,-12.67,506
6861,0.88,0.72,-11.9,506
6862,-0.24,-0.52,-10.31,506
6863,1.4,0.53,-10.82,506
6864,0.17,0,-9.73,506
6865,0.13,0.68,-10.28,506
6866,2.67,1.54,-11.55,506
6867,2.45,-0.52,-12.33,506
6868,1.21,-2.67,-8.69,506
6869,2.26,-0.3,-9.46,506
6870,0.35,1.39,-10.89,506
6871,0.39,1.24,-11.75,506
6872,-0.58,-0.6,-7.26,506
6873,0.17,-0.67,-9.97,506
6874,1.66,0.08,-11.32,506
6875,0.62,0.6,-10.16,506
6876,0.95,1.02,-9.04,506
6877,1.33,0.38,-10.62,506
6878,2.11,0.79,-11.4,506
6879,0.95,0.04,-10.51,506
6880,0.09,2.52,-10.93,506
6881,1.03,1.92,-10.66,506
6883,0.47,-0.64,-9.5,507
6884,-0.32,-1.43,-10.12,506
6885,2.63,0.23,-11.63,506
6886,1.77,1.92,-12.29,506
6887,-2.15,0.04,-9.42,506
6888,0.2,-0.52,-9.11,506
6889,4.13,0.26,-11.05,506
6890,-0.13,-0.22,-10.16,506
6891,-1.18,0.68,-10.7,507
6892,1.1,0,-12.09,506
6893,2.71,-0.07,-11.67,506
6894,0.17,0.83,-9.85,507
6895,-0.66,0.94,-10.04,506
6896,1.81,1.2,-11.17,507
6897,2.82,0.64,-11.36,506
6898,-0.36,-0.34,-9.97,506
6899,0.32,0.64,-11.2,506
6900,1.14,0.08,-9.08,506
6901,-0.58,0,-10.12,506
6902,1.03,-0.79,-11.59,506
6903,2.07,0.23,-10.97,506
6904,1.59,0.83,-10.7,507
6905,-0.28,-0.45,-9.46,506
6906,0.91,-0.22,-10.86,506
6907,2.26,-0.04,-11.94,506
6908,0.17,0,-12.33,506
6909,0.02,0.3,-9.97,506
6910,1.14,1.69,-10.62,506
6911,2.26,0.26,-13.45,506
6912,0.05,-1.31,-10,506
6913,0.62,-0.52,-8.34,506
6914,0.2,1.09,-11.44,506
6915,-0.24,0.87,-10.97,506
6916,1.36,-1.35,-10.74,506
6917,2.89,-0.67,-10.35,506
6918,2.52,1.09,-9.08,506
6919,0.39,1.92,-10.97,506
6921,-0.73,0.11,-10.74,506
6922,0.88,-0.86,-10.55,506
6923,0.17,-0.15,-11.98,506
6924,0.17,-0.04,-11.28,506
6925,0.69,0.49,-11.2,506
6926,1.29,1.17,-10.82,506
6927,1.4,0.11,-11.01,506
6928,0.13,-1.84,-11.24,506
6929,-0.43,-3.12,-9.5,506
6930,-0.88,-0.71,-9.62,507
6931,1.81,1.88,-12.25,506
6932,0.99,1.24,-10.35,506
6933,0.91,0.49,-11.01,506
6934,0.73,-0.15,-10.51,506
6935,0.91,-0.3,-10.43,506
6936,2.26,0.08,-9.93,506
6937,-0.54,0.79,-11.67,506
6938,-0.06,1.2,-11.48,506
6939,0.13,1.05,-11.28,506
6940,1.4,0.11,-10.86,506
6941,1.25,-0.82,-11.82,506
6942,1.29,-0.52,-10.89,506
6943,1.1,0,-11.98,506
6944,0.69,0.08,-9.35,506
6945,1.03,0.23,-11.24,506
6946,1.85,0.53,-11.05,506
6947,0.54,-0.07,-10.43,506
6948,-0.8,-2.03,-10.51,506
6949,1.1,-1.73,-10.86,506
6950,2.3,1.05,-11.24,506
6951,1.03,2.44,-8.5,506
6952,0.13,1.54,-11.24,506
6953,0.76,-0.3,-9.89,506
6954,2.6,-0.86,-11.28,506
6956,-0.21,-0.9,-10.47,506
6957,-2.3,-0.79,-8.15,506
6958,3.53,0.94,-11.78,506
6959,2.15,0.41,-11.71,506
6960,-0.17,0.64,-10.35,506
6961,1.77,0.9,-9.69,506
6962,0.69,-0.19,-10,506
6963,0.17,-0.3,-10.89,506
6964,-0.88,1.02,-11.05,506
6965,1.03,0,-11.86,506
6966,2.52,0.08,-12.13,506
6967,0.62,0.68,-9.73,506
6968,1.44,0.04,-10.86,506
6969,2.71,-0.15,-12.17,506
6970,1.51,1.47,-9.89,506
6971,-0.02,2.41,-9.42,506
6972,0.62,-0.26,-11.86,506
6973,0.91,-3.98,-10.62,506
6974,0.47,-2.52,-10.2,506
6975,0.24,1.54,-9.97,506
6976,0.95,1.5,-11.24,506
6977,0.65,-0.82,-11.86,506
6978,0.5,-1.84,-9.54,506
6979,0.65,0.04,-10.43,506
6980,1.29,0.08,-10.82,506
6981,2.22,0.26,-10,506
6982,0.13,0.04,-10.31,506
6983,-0.47,0.49,-10.86,506
6984,1.74,0.11,-11.09,506
6985,0.2,0.08,-11.82,506
6986,0.05,0.08,-9.85,506
6987,1.25,1.13,-11.48,506
6988,1.29,0.38,-11.59,506
6989,0.69,-1.2,-10.08,506
6990,-0.02,-1.91,-9.27,506
6991,3.12,0.9,-13.49,506
6992,2.45,1.99,-12.29,506
6994,0.24,-0.64,-10.47,506
6995,1.18,-0.45,-11.55,506
6996,2.03,0.08,-12.4,506
6997,2.52,-0.71,-11.44,506
6998,0.69,1.02,-10.04,506
6999,-0.02,0.75,-11.55,506
7000,-1.33,0.56,-11.05,506
7001,3.19,-0.07,-10.93,506
7002,2.89,0.49,-10.97,506
7003,-1.78,-0.3,-11.36,506
7004,0.69,0.94,-11.55,506
7005,2.78,0.49,-10.78,506
7006,-0.09,0,-10.31,506
7007,1.4,0,-9.62,506
7008,2.18,0.08,-11.17,506
7009,0.2,-0.19,-10.82,506
7010,0.17,0.08,-11.05,506
7011,0.91,0.08,-11.01,506
7012,0.35,-0.07,-10.59,506
7013,0.58,0.08,-11.36,506
7014,1.14,0.26,-9.5,506
7015,0.95,0.04,-10.51,506
7016,1.74,0.04,-10.35,506
7017,1.21,-0.19,-9.58,506
7018,0.24,0.04,-9.11,506
7019,-0.17,0.11,-11.4,506
7020,1.33,0.19,-10.59,506
7021,1.29,1.05,-10.93,506
7022,-0.54,-0.41,-9.35,506
7023,2.15,0,-10.86,506
7024,2.52,0.3,-10.51,506
7025,0.32,0.08,-11.4,506
7026,1.74,0.04,-10.93,506
7027,2.89,0.53,-10.93,506
7028,1.06,1.2,-11.48,506
7030,0.65,0.45,-11.55,506
7031,0.17,-0.56,-9.62,506
7032,1.1,-0.26,-10.16,506
7033,-0.09,-0.34,-10.97,506
7034,-1.48,0.08,-10.62,506
7035,1.33,0.56,-10.04,506
7036,2.89,0.68,-12.29,506
7037,-0.54,-1.28,-10.78,506
7038,0.2,0,-8.96,506
7039,2.11,0.11,-12.6,506
7040,2,-0.67,-11.2,506
7041,1.4,-0.45,-10.39,506
7042,0.39,1.5,-10.89,506
7043,0.8,3.01,-11.82,506
7044,1.47,0.56,-10.89,506
7045,1.74,-1.13,-10.12,506
7046,0.99,-1.16,-9.58,506
7047,-2.11,-0.11,-11.67,506
7048,3.87,1.5,-10.78,506
7049,3.38,0.38,-11.94,506
7050,-1.48,-0.22,-9.23,506
7051,2.74,0.79,-11.78,506
7052,1.55,-0.22,-11.75,506
7053,0.24,-1.2,-10.16,506
7054,-1.22,0.45,-10.12,506
7055,0.84,2.59,-11.9,506
7056,2.97,2.29,-12.02,506
7057,1.7,-0.49,-9.39,506
7058,0.24,-1.01,-10.28,506
7059,1.44,0.11,-10.31,506
7060,-0.58,2.52,-10.89,506
7061,0.47,0.94,-10.89,506
7062,1.7,-0.45,-11.44,506
7063,1.44,-1.39,-10.93,506
7064,-0.66,-0.07,-11.44,506
7065,-0.17,1.02,-9.85,506
7067,2.74,1.24,-11.75,506
7068,0.69,-0.98,-10.86,506
7069,0.32,-0.75,-11.51,506
7070,0.95,-0.04,-12.29,506
7071,1.21,0.79,-10.55,506
7072,1.21,0.08,-11.36,506
7073,1.47,0.04,-10.31,506
7074,1.18,0.08,-10.28,506
7075,0.95,0.72,-12.06,506
7076,-0.24,1.09,-9.62,506
7077,2.52,0.87,-12.21,506
7078,1.85,-0.37,-10.59,506
7079,-1.1,-1.35,-9.39,506
7080,0.58,-1.61,-11.4,506
7081,2.07,0.11,-9.5,506
7082,0.13,2.82,-11.13,506
7083,0.69,2.56,-10.24,506
7084,1.36,2.74,-11.36,506
7085,0.91,-0.19,-10.35,506
7086,0.65,-3.6,-10.93,506
7087,1.44,-2.14,-10.47,506
7088,1.14,0.56,-9.58,506
7089,1.06,2.26,-11.63,506
7090,0.39,1.65,-9.35,506
7091,2.26,0.72,-11.63,506
7092,-0.36,-0.07,-10.2,506
7093,-0.28,-0.49,-9.62,506
7094,2.03,-0.52,-10.97,506
7095,1.25,-0.07,-11.4,506
7096,0.13,-0.04,-11.09,506
7097,0.17,-0.45,-9.77,506
7098,1.33,0.04,-11.63,506
7099,0.09,-0.64,-10.35,506
7100,0.62,0,-10.31,506
7101,0.62,-0.19,-11.01,506
7103,1.92,0.15,-12.21,506
7104,1.1,0.08,-10.08,506
7105,1.25,0.08,-10.62,506
7106,-0.43,0.04,-8.8,506
7107,-0.17,0.04,-11.67,506
7108,0.47,-0.19,-10.89,506
7109,1.36,0.9,-10.2,506
7110,0.91,0.9,-11.01,506
7111,-0.73,-1.24,-10.47,506
7112,0.58,-0.11,-11.78,506
7113,3.04,2.03,-11.36,506
7114,0.91,1.28,-9.85,506
7115,-0.24,-1.35,-10.04,506
7116,2.18,0.15,-11.17,506
7117,2.11,1.02,-12.37,506
7118,0.84,-1.28,-9.77,506
7119,1.25,-1.65,-11.71,506
7120,1.89,-0.37,-10.24,506
7121,1.47,0.45,-10.93,506
7122,0.91,1.2,-11.24,506
7123,1.25,1.17,-9.85,506
7124,1.1,0.49,-10.89,506
7125,1.33,-0.94,-11.28,506
7126,2.03,-0.98,-10.35,506
7127,0.17,0.08,-10.93,506
7128,0.17,1.2,-10.43,506
7129,-0.88,0.94,-10.55,506
7130,1.59,0.64,-11.51,506
7131,2.33,-0.41,-10.39,506
7132,0.2,-1.16,-10.93,506
7133,0.8,0,-11.2,506
7134,1.03,0.23,-9.93,506
7135,0.88,0.3,-11.36,506
7136,1.74,0.08,-11.36,506
7137,-0.43,-1.01,-8.84,506
7138,0.05,-2.85,-11.05,506
7140,0.76,-1.31,-10.66,506
7141,1.62,1.17,-9.23,506
7142,1.55,2.41,-11.78,506
7143,0.13,1.5,-10.24,506
7144,1.36,0.72,-9.5,506
7145,0.13,-0.3,-10.97,506
7146,1.14,-0.22,-11.59,506
7147,-1.85,-0.37,-7.64,506
7148,3.01,0.75,-12.48,506
7149,1.33,1.2,-9.31,506
7150,-0.32,0.75,-10.78,506
7151,1.18,1.17,-10.04,506
7152,1.21,-0.98,-9.93,506
7153,1.66,-0.07,-9.89,506
7154,0.17,0.64,-11.67,506
7155,0.99,0.68,-10.04,506
7156,0.95,0.94,-11.32,506
7157,-0.62,-0.67,-9.81,506
7158,1.21,-0.56,-10.55,506
7159,1.1,0.08,-10.78,506
7160,2.3,0.72,-10.86,506
7161,1.44,-0.04,-11.48,506
7162,-1.51,0,-10.97,506
7163,1.59,0.68,-11.17,506
7164,1.06,0.75,-11.71,506
7165,-0.17,0.45,-9.81,507
7166,2.03,0.08,-11.82,506
7167,1.44,0,-10,506
7168,0.84,-0.41,-11.51,506
7169,0.8,0.19,-10.43,506
7170,0.54,0.3,-11.01,506
7171,0.69,0.11,-10.24,506
7172,0.58,0.83,-10.97,506
7173,-1.59,0.94,-10.39,506
7174,1.18,1.54,-10.12,506
7176,0.73,0.56,-10.97,506
7177,0.99,-0.67,-9.31,506
7178,0.99,-1.01,-10.66,506
7179,0.58,-0.45,-10.28,506
7180,0.17,0.08,-11.67,506
7181,0.17,0.68,-9.58,506
7182,0.35,0.45,-11.05,506
7183,0.95,-0.22,-9.62,506
7184,2.63,-0.79,-9.66,506
7185,1.85,-0.52,-10.74,506
7186,0.84,0.08,-10.74,506
7187,-1.4,0.08,-9.04,506
7188,0.02,0.19,-10.35,506
7189,1.44,-0.11,-10.62,506
7190,1.29,-1.13,-10.93,506
7191,0.17,-0.15,-10.04,506
7192,1.62,0.75,-12.33,506
7193,1.62,0.04,-10.97,506
7194,0.69,0.19,-10.89,506
7195,-0.28,1.24,-11.05,506
7196,0.02,2.11,-10.51,506
7197,0.65,2.44,-11.01,506
7198,1.06,-0.3,-12.44,506
7199,1.4,-1.95,-8.73,506
7200,1.03,0.6,-9.97,506
7201,1.47,2.41,-11.24,506
7202,0.58,1.2,-10.35,506
7203,0.39,-1.43,-11.59,506
7204,1.4,-1.43,-11.05,506
7205,-0.06,-0.26,-9.97,506
7206,1.06,1.77,-10.51,506
7207,3.49,1.39,-10.93,506
7208,-0.28,0.15,-10.74,506
7209,-1.03,-0.04,-9.31,506
7210,2.67,0.6,-11.13,506
7211,1.55,0.15,-10.35,506
7213,-0.47,-0.64,-10,506
7214,1.36,0.19,-10.51,506
7215,1.29,0.04,-10.08,506
7216,0.17,-0.49,-10.43,506
7217,0.5,0.08,-10.24,506
7218,0.91,0.68,-11.28,506
7219,0.28,1.24,-8.69,506
7220,0.99,1.54,-11.59,506
7221,0.88,-0.15,-9.5,506
7222,1.4,-0.49,-10.12,506
7223,1.21,-0.3,-10.35,506
7224,2.26,1.17,-10.28,506
7225,1.44,3.53,-11.75,506
7226,2.37,3.5,-10.93,506
7227,2.11,-1.28,-11.05,506
7228,1.74,-2.63,-10.43,506
7229,0.17,-1.46,-9.46,506
7230,0.95,0.49,-10.12,506
7231,1.1,2.29,-11.55,506
7232,0.43,1.5,-10.89,506
7233,0.47,-0.49,-10.24,506
7234,1.14,-0.56,-10.39,506
7235,0.17,-0.52,-8.84,506
7236,0.17,0,-11.13,506
7237,1.33,1.09,-10.97,506
7238,1.74,1.17,-12.75,506
7239,1.21,-0.11,-10.97,506
7240,0.84,-0.49,-9.62,506
7241,0.73,-0.56,-9.85,506
7242,0.2,0.19,-10.12,506
7243,-0.06,0.98,-12.29,506
7244,0.13,1.69,-11.17,506
7245,2.48,0.34,-11.13,506
7246,1.85,-0.94,-10.55,506
7247,0.17,-0.82,-9.85,506
7249,1.33,0.19,-11.59,506
7250,1.4,1.43,-11.59,506
7251,-0.51,0.08,-8.38,506
7252,0.76,0.15,-11.86,506
7253,1.21,-0.52,-10.66,506
7254,-1.55,-0.71,-10.89,506
7255,-0.02,-1.28,-7.8,506
7256,0.73,-1.58,-10.39,506
7257,2.22,0.94,-9.66,506
7258,1.14,3.23,-12.83,506
7259,-1.25,-0.04,-9.97,506
7260,0.09,-2.44,-10.82,506
7261,2.6,-0.82,-10.86,506
7262,0.99,0.08,-10.31,506
7263,1.55,0.23,-8.53,506
7264,0.17,1.62,-12.56,506
7265,0.62,1.02,-10.28,506
7266,0.13,-0.41,-10.35,506
7267,0.39,-0.49,-10.04,506
7268,-0.06,-0.04,-10.24,506
7269,0.17,0.19,-11.67,506
7270,1.1,0.08,-10.28,506
7271,1.29,0.11,-10.86,506
7272,1.21,-0.07,-10.74,506
7273,0.84,-0.41,-10,506
7274,0.02,0.19,-10.12,506
7275,0.17,0.04,-11.2,506
7276,0.17,-0.98,-9.89,506
7277,0.99,-0.67,-11.75,506
7278,0.2,-0.22,-8.73,506
7279,0.17,0.53,-11.13,506
7280,1.44,0.6,-9.73,506
7281,1.06,1.17,-10.2,506
7282,1.36,0.08,-10.47,506
7283,1.25,-0.41,-10.59,506
7284,0.13,-0.34,-10.31,506
7286,-0.99,-0.41,-7.8,506
7287,-0.43,0.08,-11.48,506
7288,0.69,-0.11,-10.7,506
7289,0.95,0.23,-10.93,506
7290,1.29,0.79,-9.23,506
7291,0.8,0.87,-11.24,506
7292,1.29,0.53,-10.2,506
7293,2.48,0.04,-12.87,506
7294,0.02,0.04,-9.93,506
7295,0.09,1.2,-11.86,506
7296,0.09,0,-9.54,506
7297,0.76,-1.05,-11.09,506
7298,1.89,-0.41,-9.19,506
7299,1.25,-0.22,-10.82,506
7300,0.47,0.08,-9.77,506
7301,0.28,1.05,-12.09,506
7302,0.47,1.73,-10.39,506
7303,0.13,1.35,-10.39,506
7304,1.21,0.45,-10.2,506
7305,0.13,0.08,-10.2,506
7306,-1.1,-1.76,-11.17,506
7307,-0.17,-0.9,-10.31,506
7308,2.15,0.08,-11.05,506
7309,1.55,2.03,-11.78,506
7310,-0.09,2.07,-10.31,506
7311,0.24,2.11,-10.51,506
7312,2.18,0.94,-12.06,506
7313,1.96,0,-11.48,506
7314,-0.58,-1.65,-10.08,506
7315,2.33,-0.67,-9.23,506
7316,1.92,0.08,-11.01,506
7317,0.28,0.26,-10.16,506
7318,0.62,1.24,-10.93,506
7319,1.44,0.6,-10.59,506
7320,-1.1,-0.34,-10.12,506
7322,-0.54,-1.84,-10.16,506
7323,1.81,-0.45,-10.59,506
7324,2.78,0.79,-9.93,506
7325,0.17,1.05,-9.66,506
7326,1.4,1.13,-11.2,506
7327,1.03,0.11,-10.93,506
7328,-2.08,-0.56,-10.08,506
7329,2.67,0.08,-11.9,506
7330,1.33,-0.37,-10.7,506
7331,-0.36,-0.49,-10.35,506
7332,0.91,0.19,-9.27,506
7333,1.81,0.83,-10.89,506
7334,0.54,1.35,-8.46,506
7335,3.23,1.73,-13.22,506
7336,0.91,0.08,-10.86,506
7337,-0.47,-0.34,-10.28,506
7338,0.8,0.04,-11.51,506
7339,0.2,-0.49,-9.54,506
7340,1.06,-0.07,-10.04,506
7341,2.26,0.64,-11.05,506
7342,1.06,1.17,-11.86,506
7343,1.06,0.68,-12.33,506
7344,-0.17,-0.3,-10.74,506
7345,2.3,-0.07,-10.12,506
7346,1.59,1.05,-11.51,506
7347,-0.13,0.08,-10.86,506
7348,0.47,-1.13,-11.13,506
7349,0.62,-0.6,-10.24,506
7350,1.18,-0.26,-10.7,506
7351,0.65,1.02,-10.97,506
7352,1.36,1.2,-11.09,506
7353,0.5,0.75,-11.24,506
7354,0.17,0.08,-9.93,506
7355,0.69,0.04,-11.98,506
7356,2.07,0.75,-11.09,506
7357,0.76,-0.15,-10.89,506
7358,0.17,-0.79,-9.89,506
7360,1.89,-1.09,-10.2,506
7361,1.14,0.41,-11.05,506
7362,-0.36,1.05,-9.58,506
7363,0.8,0.94,-11.48,506
7364,0.35,0.79,-9.97,506
7365,1.96,0.98,-11.78,506
7366,0.47,0.08,-9.58,506
7367,1.44,0.08,-11.05,506
7368,0.17,0.75,-9.89,506
7369,-0.73,1.17,-10.86,506
7370,1.89,0.68,-9.46,506
7371,-0.13,-0.45,-10.31,506
7372,-0.09,0,-10.97,506
7373,2.48,0.04,-11.4,506
7374,1.29,0.72,-11.2,506
7375,-0.39,0.26,-9.11,506
7376,2.74,0.87,-11.67,506
7377,0.05,0.83,-10.66,506
7378,0.17,-0.49,-11.44,506
7379,1.47,-0.75,-9.58,506
7380,-0.58,-0.82,-10.12,506
7381,1.03,0.04,-9.66,506
7382,0.84,-0.15,-10.97,506
7383,1.03,0.56,-11.67,506
7384,1.18,1.2,-10.89,506
7385,1.44,0.53,-10.16,506
7386,0.65,-0.11,-9.39,506
7387,1.25,-0.19,-10.47,506
7388,0.43,1.32,-9.93,506
7389,0.28,1.13,-11.05,506
7390,1.18,0.08,-9.89,506
7391,-0.09,-0.86,-11.05,506
7392,1.21,-0.19,-10.82,506
7393,1.14,0.6,-9.97,506
7395,0.32,0.41,-10.31,506
7396,1.85,0.11,-10.28,506
7397,1.14,0.56,-11.51,506
7398,0.28,-0.04,-11.05,506
7399,0.17,-0.71,-10.89,506
7400,2,0.3,-10.59,506
7401,0.69,0.75,-10.28,506
7402,0.13,1.05,-10.2,506
7403,0.76,0.26,-12.98,506
7404,2.26,-0.41,-10.43,506
7405,-0.47,-0.41,-9.69,506
7406,1.44,0.08,-10.31,506
7407,1.74,0.72,-10.86,506
7408,-0.28,1.92,-9.62,506
7409,1.03,1.73,-12.52,506
7410,0.62,-0.52,-9.81,506
7411,1.03,-1.58,-9.77,506
7412,2.15,-0.3,-10.35,506
7413,0.17,0.11,-10.89,506
7414,0.73,0.49,-10.74,506
7415,0.17,-0.11,-9.85,506
7416,0.17,0.72,-11.36,506
7417,1.14,0.94,-10.66,506
7418,0.95,0.34,-9.93,506
7419,0.69,0.23,-9.62,506
7420,1.1,0.08,-10.47,506
7421,0.5,0.56,-9.66,506
7422,0.39,0.64,-10.74,506
7423,-0.62,-0.26,-11.13,506
7424,-0.21,-0.22,-8.92,506
7425,1.47,0.26,-11.24,506
7426,0.62,1.47,-10.04,506
7427,1.36,0.9,-10.78,506
7428,2.15,1.65,-11.51,506
7429,1.51,0.04,-10.04,506
7430,0.24,0.08,-11.17,506
7432,0.43,0.26,-10.31,506
7433,1.14,1.5,-10.28,506
7434,-0.06,1.47,-10.51,506
7435,0.24,1.58,-10.35,506
7436,0.73,0.87,-11.2,506
7437,0.2,-0.9,-10.7,506
7438,0.8,-0.45,-8.46,506
7439,1.81,-0.49,-11.86,506
7440,1.29,0.08,-9.81,506
7441,1.44,0.34,-11.01,506
7442,1.47,1.32,-10.55,506
7443,0.17,3.23,-11.01,506
7444,-0.13,0.56,-11.01,506
7445,0.43,-2.29,-10.93,506
7446,1.77,-1.35,-9.97,506
7447,1.47,0.23,-10.43,506
7448,0.73,0.6,-10.16,506
7449,0.17,1.47,-11.4,506
7450,0.76,0.15,-10.24,506
7451,1.36,0.98,-11.09,506
7452,0.2,0.08,-10.47,506
7453,0.84,0.75,-10.35,506
7454,1.21,2.52,-10.93,506
7455,0.88,0.68,-10.55,507
7456,-0.69,-2.25,-9.89,506
7457,-0.17,-0.98,-7.95,506
7458,-0.09,0.45,-11.09,506
7459,0.91,1.09,-10.08,506
7460,0.8,0.98,-10.82,506
7461,2.03,0.19,-11.48,506
7462,2.67,0.08,-10.39,506
7463,0.69,-0.11,-10.51,506
7464,0.88,0.83,-11.78,506
7465,1.06,0.79,-11.67,506
7466,-0.02,-0.6,-10.31,506
7468,0.24,-0.11,-11.59,506
7469,1.85,0.56,-10.97,506
7470,2.07,0.83,-11.48,506
7471,0.09,-0.3,-8.92,506
7472,0.05,-0.6,-11.44,506
7473,2.22,0.04,-11.01,507
7474,0.17,-0.94,-10.12,506
7475,0.73,0.38,-11.75,506
7476,0.99,0.15,-11.17,506
7477,0.58,-0.71,-11.01,506
7478,-0.21,-2.18,-10.39,506
7479,0.8,-2.55,-10.93,506
7480,1.1,-1.69,-10.2,506
7481,0.09,-1.28,-10.08,506
7482,0.69,-1.05,-11.24,506
7483,0.13,-0.9,-10.55,506
7484,0.43,-0.34,-10.59,506
7485,1.18,-0.19,-10.04,506
7486,0.91,-0.82,-11.51,506
7487,0.8,-0.49,-10.51,506
7488,0.28,-0.79,-11.78,506
7489,0.99,0.23,-10.47,506
7490,1.62,0.45,-11.01,506
7491,-0.13,1.58,-11.24,507
7492,0.84,1.05,-9.62,506
7493,1.18,0.08,-11.59,506
7494,-0.92,-0.64,-8.88,506
7495,2.3,-0.49,-11.24,506
7496,1.85,-0.3,-10.16,506
7497,0.17,0.04,-10.51,506
7498,1.06,0.08,-10.43,506
7499,0.91,1.05,-10.7,506
7500,0.58,1.32,-9.77,506
7501,-0.13,0.19,-11.48,506
7502,1.21,-1.43,-10.2,506
7503,1.14,-0.82,-10.04,506
7505,0.09,0.08,-11.67,506
7506,0.32,1.62,-11.2,506
7507,1.18,1.13,-10.7,506
7508,0.5,0.08,-11.28,506
7509,0.17,-0.67,-9.35,506
7510,2.07,-0.64,-11.05,506
7511,1.92,0.26,-10.97,506
7512,0.84,1.05,-9.93,506
7513,1.85,0.87,-9.54,507
7514,0.17,-0.22,-11.2,506
7515,0.8,-1.09,-10.55,506
7516,1.06,0.79,-10.78,506
7517,1.25,-0.15,-12.06,506
7518,0.47,0.83,-10.04,506
7519,1.06,1.62,-10.89,506
7520,0.58,1.54,-11.01,506
7521,1.66,0.26,-8.96,506
7522,0.73,0.04,-10.12,506
7523,2.03,1.28,-10,506
7524,1.14,2.11,-9.73,506
7525,0.02,0.64,-10.89,506
7526,0.39,-0.82,-10.31,506
7527,1.25,0.08,-11.48,506
7528,-0.51,0.45,-10.74,506
7529,-0.39,0.83,-8.42,506
7530,1.51,1.13,-11.67,506
7531,1.33,1.17,-9.5,506
7532,0.35,0.19,-9.54,506
7533,-0.09,1.02,-10.24,506
7534,0.17,0.72,-10.62,506
7535,0.76,-0.6,-10.2,506
7536,2.26,0.6,-10.82,506
7537,0.8,1.35,-10.35,506
7538,0.91,0.94,-10.93,506
7539,1.25,0.38,-11.9,506
7541,0.32,0.08,-10.04,506
7542,0.5,0.38,-10.89,506
7543,0.17,-0.34,-10.86,506
7544,0.02,0.3,-11.13,507
7545,1.85,0.75,-10.78,506
7546,0.95,0.11,-9.66,506
7547,1.77,0.64,-11.32,506
7548,0.99,0.34,-10.89,506
7549,0.84,-0.64,-10.7,506
7550,0.17,-1.01,-10.31,506
7551,0.88,-0.15,-10.31,506
7552,0.65,0.15,-11.2,506
7553,0.95,-0.45,-10.28,506
7554,1.36,0.08,-11.24,506
7555,0.39,0.34,-10.16,506
7556,0.54,0.08,-10.89,506
7557,-0.39,0.68,-9.73,506
7558,2.74,1.02,-10.59,506
7559,0.91,1.24,-9.93,506
7560,-1.29,1.24,-9.89,506
7561,0.24,0.08,-10.24,506
7562,2.48,0.11,-12.02,506
7563,0.73,0.08,-11.13,506
7564,-0.84,0,-8.88,506
7565,1.33,0.11,-10.97,506
7566,1.36,0.15,-12.17,506
7567,0.58,1.24,-10.93,506
7568,0.76,0.83,-7.49,506
7569,0.88,0.45,-10.93,506
7570,0.73,0.08,-9.97,506
7571,0.09,0.08,-9,506
7572,0.76,-0.19,-11.94,507
7573,1.18,-0.04,-10.47,506
7574,1.62,0.72,-9.85,506
7575,1.14,1.2,-10.97,506
7576,1.29,0.98,-10.86,506
7577,2.22,0.26,-10.78,506
7579,0.17,0.9,-9.97,507
7580,-0.06,3.08,-11.2,506
7581,0.17,0.11,-11.4,506
7582,0.17,-0.86,-8.65,506
7583,1.03,-3.04,-10.89,506
7584,0.13,-0.22,-11.48,506
7585,1.44,1.84,-10.16,506
7586,2.11,2.56,-11.98,506
7587,0.65,0.6,-9.11,506
7588,1.62,0.08,-11.67,506
7589,0.39,0.53,-10.93,506
7590,-0.36,0.26,-9.19,506
7591,0.35,0.79,-11.05,506
7592,1.62,0.72,-9.97,506
7593,1.25,0.72,-11.59,506
7594,1.03,0,-10,506
7595,0.99,0.53,-9.5,506
7596,0.43,2.18,-11.4,506
7597,0.17,2.11,-10.86,506
7598,1.18,0.98,-10.16,506
7599,1.29,0.08,-10.89,506
7600,0.99,-0.9,-10.93,506
7601,1.29,-1.69,-11.05,506
7602,0.95,-0.07,-10.51,506
7603,0.2,1.17,-10.7,506
7604,0.88,0.87,-10.82,506
7605,1.44,0.45,-9,506
7606,1.14,0.41,-11.17,506
7607,1.21,0.3,-10.43,506
7608,1.55,0.3,-10.04,506
7609,-0.06,0.98,-10.31,506
7610,0.8,0.08,-9.27,506
7611,0.39,-0.98,-11.63,506
7612,0.69,-0.86,-11.4,507
7613,0.05,-0.67,-10.31,506
7615,1.21,0.41,-9.23,506
7616,2.45,0.56,-10.97,506
7617,0.24,0.56,-10.97,506
7618,-0.24,0.38,-11.44,506
7619,1.77,0.08,-10.86,506
7620,0.39,0.08,-10.24,506
7621,0.13,-0.11,-11.63,506
7622,0.88,0.08,-10.35,506
7623,1.29,0.08,-11.2,506
7624,0.47,-0.15,-9.85,506
7625,0.28,-0.64,-10.78,507
7626,0.13,-1.16,-10.24,506
7627,0.43,-1.35,-10.24,506
7628,2.48,-2.18,-11.55,506
7629,0.13,-1.65,-9.04,506
7630,-0.62,-0.19,-10.89,506
7631,1.21,0.83,-9.66,506
7632,1.33,0.08,-10.39,506
7633,0.2,-0.71,-10.93,506
7634,0.84,-0.11,-10.39,506
7635,0.17,-0.19,-10.97,507
7636,1.62,0.08,-10.78,507
